CustomerID,Recency,Frequency,Monetary,AOV,Tenure,R_Score,F_Score,M_Score,RFM_Score,RFM_Segment,ChurnProbability,Predicted6MonthSpend,HistoricalCLV,PredictiveCLV
10871,29,7,1423.43,203.34714285714287,377,3,3,3,333,Loyal Customers,0.013959922849407374,583.4083079964457,1423.43,2590.2466159928917
10872,42,8,2537.83,317.22875,469,3,4,4,344,Loyal Customers,0.014355282353688461,631.0854909324612,2537.83,3800.0009818649223
10873,266,4,809.61,202.4025,512,2,3,3,233,Need Attention,0.9693029855723281,0.40870336071717256,809.61,810.4274067214344
10874,44,15,4870.18,324.6786666666667,454,3,5,4,354,Loyal Customers,0.013293490751716843,2071.5541394062047,4870.18,9013.28827881241
10875,146,5,1112.99,222.598,453,2,3,3,233,Need Attention,0.9374395860708011,0.7605369741625507,1112.99,1114.511073948325
10876,207,7,1320.92,188.70285714285714,486,2,3,3,233,Need Attention,0.9503863705995147,0.40870336071717256,1320.92,1321.7374067214344
10877,11,8,959.14,119.8925,500,4,4,3,443,Loyal Customers,0.02637564740308851,474.10370659935654,959.14,1907.3474131987132
10878,2,63,43738.57,694.2630158730159,678,5,5,5,555,Champions,0.0007515881853339888,11799.810396519866,43738.57,67338.19079303973
10879,629,1,19.240000000000002,19.240000000000002,629,1,1,1,111,Hibernating,0.9973495675247948,0.40870336071717256,19.240000000000002,20.057406721434347
10880,308,1,91.16,91.16,308,2,1,1,211,About to Sleep,0.9951859190352508,0.40870336071717256,91.16,91.97740672143433
10881,4,27,11852.13,438.96777777777777,393,5,5,5,555,Champions,0.0007515881853339888,4074.5341285779655,11852.13,20001.19825715593
10882,17,13,6029.53,463.81,248,4,4,5,445,Champions,0.0008313213296702391,3969.743723676696,6029.53,13969.017447353392
10883,8,27,5713.88,211.6251851851852,629,5,5,5,555,Champions,0.001491590424963115,2365.7997230312126,5713.88,10445.479446062425
10884,287,5,692.86,138.572,591,2,3,2,232,Need Attention,0.9071642300833825,3.7829313497223063,692.86,700.4258626994447
10885,316,7,1091.98,155.99714285714285,570,2,3,3,233,Need Attention,0.9629788970065397,0.40870336071717256,1091.98,1092.7974067214343
10886,5,38,22997.15,605.1881578947368,243,5,5,5,555,Champions,0.0014333318975648865,19228.498991008997,22997.15,61454.147982017996
10887,45,6,1561.0800000000002,260.18,527,3,3,3,333,Loyal Customers,0.047946999228732114,425.8082279839813,1561.0800000000002,2412.6964559679627
10888,21,2,35.230000000000004,17.615000000000002,55,3,2,1,321,Hibernating,0.1870467212272448,912.4133828295572,35.230000000000004,1860.0567656591145
10889,18,2,321.59000000000003,160.79500000000002,50,4,2,2,422,Potential Loyalists,0.06730338539402003,1061.4565497226993,321.59000000000003,2444.5030994453987
10890,11,10,2235.51,223.55100000000002,439,4,4,4,444,Champions,0.004796783091127514,673.4379781390078,2235.51,3582.385956278016
10891,16,16,3588.46,224.27875,640,4,5,4,454,Champions,0.0049317235029316675,785.7255127116066,3588.46,5159.911025423213
10892,10,4,958.74,239.685,62,4,3,3,433,Loyal Customers,0.027748262841479056,3830.56508272112,958.74,8619.87016544224
10893,7,2,396.59,198.295,23,5,2,2,522,Potential Loyalists,0.05486669347167385,1194.0511329785531,396.59,2784.6922659571064
10894,693,1,108.7,108.7,693,1,1,1,111,Hibernating,0.9956649806806661,0.40870336071717256,108.7,109.51740672143434
10895,489,2,366.17,183.085,552,1,2,2,122,At Risk,0.9880872177696928,0.40870336071717256,366.17,366.98740672143435
10896,18,11,3773.67,343.0609090909091,694,4,4,4,444,Champions,0.020281854327109827,657.7784439624196,3773.67,5089.2268879248395
10897,25,5,887.6500000000001,177.53000000000003,325,3,3,3,333,Loyal Customers,0.049583224526188144,437.75306862965715,887.6500000000001,1763.1561372593144
10898,38,13,2717.03,209.0023076923077,541,3,4,4,344,Loyal Customers,0.007881163822570146,852.4757686365909,2717.03,4421.981537273182
10899,14,29,9509.92,327.928275862069,435,4,5,5,455,Champions,0.0007515881853339888,4050.939387739306,9509.92,17611.79877547861
10900,10,24,10866.99,452.79125,693,4,5,5,455,Champions,0.0007515881853339888,2071.254790693868,10866.99,15009.499581387736
10901,427,6,810.12,135.02,722,1,3,3,133,Can't Lose Them,0.9822903898031986,0.40870336071717256,810.12,810.9374067214344
10902,14,48,29510.53,614.8027083333333,622,4,5,5,455,Champions,0.0007515881853339888,7474.733027605844,29510.53,44459.99605521168
10903,47,6,1736.1899999999998,289.36499999999995,388,3,3,4,334,Loyal Customers,0.026249978460202255,549.5112282588435,1736.1899999999998,2835.212456517687
10904,14,11,4935.17,448.6518181818182,195,4,4,4,444,Champions,0.0012025191366133452,3977.4743420883196,4935.17,12890.11868417664
10905,38,4,718.44,179.61,226,3,3,2,332,Potential Loyalists,0.11732427415555684,485.3417701997781,718.44,1689.1235403995563
10906,51,12,2443.88,203.65666666666667,594,2,4,4,244,At Risk,0.02547688245871595,543.0922298179809,2443.88,3530.0644596359616
10907,13,16,4876.91,304.806875,252,4,5,4,454,Champions,0.0010954562957984312,4023.3258372039395,4876.91,12923.56167440788
10908,377,3,400.99,133.66333333333333,452,1,2,2,122,At Risk,0.9711983623145176,0.40870336071717256,400.99,401.80740672143435
10909,9,17,8209.46,482.90941176470585,393,5,5,5,555,Champions,0.0007515881853339888,2819.7118991217603,8209.46,13848.88379824352
10910,4,90,61242.47,680.4718888888889,565,5,5,5,555,Champions,0.0007515881853339888,21097.261196204476,61242.47,103436.99239240895
10911,262,1,146.58,146.58,262,2,1,1,211,About to Sleep,0.9957561487718342,0.40870336071717256,146.58,147.39740672143435
10912,1,49,30994.49,632.5406122448979,468,5,5,5,555,Champions,0.0007515881853339888,11677.422096111464,30994.49,54349.33419222293
10913,351,3,1103.18,367.7266666666667,541,1,2,3,123,At Risk,0.9797667850833376,0.40870336071717256,1103.18,1103.9974067214343
10914,3,91,60748.44,667.5652747252748,429,5,5,5,555,Champions,0.001353598753228636,23295.52697511436,60748.44,107339.49395022873
10915,223,6,1540.94,256.8233333333333,534,2,3,3,233,Need Attention,0.9279820345195767,4.026020965698223,1540.94,1548.9920419313964
10916,316,1,72.94,72.94,316,2,1,1,211,About to Sleep,0.9952815213297059,0.40870336071717256,72.94,73.75740672143434
10917,294,1,90.73,90.73,294,2,1,1,211,About to Sleep,0.9952815213297059,0.40870336071717256,90.73,91.54740672143434
10918,204,1,951.96,951.96,204,2,1,3,213,About to Sleep,0.9911516337154848,0.7051305259755917,951.96,953.3702610519513
10919,19,3,621.61,207.20333333333335,50,4,2,2,422,Potential Loyalists,0.042799359581801734,3636.1387126476393,621.61,7893.887425295278
10920,580,2,589.63,294.815,643,1,2,2,122,At Risk,0.9883847701231041,0.40870336071717256,589.63,590.4474067214344
10921,23,14,3284.48,234.6057142857143,542,3,4,4,344,Loyal Customers,0.0047795048669567915,935.4560239860973,3284.48,5155.392047972195
10922,109,4,327.57,81.8925,243,2,3,2,232,Need Attention,0.9715582520534124,23.989406584076278,327.57,375.54881316815255
10923,17,25,8018.72,320.7488,725,4,5,5,455,Champions,0.0007515881853339888,2115.171733552585,8018.72,12249.06346710517
10924,232,5,1641.6100000000001,328.322,464,2,3,4,234,At Risk,0.9856556169233004,0.40870336071717256,1641.6100000000001,1642.4274067214344
10925,7,4,1412.06,353.015,57,5,3,3,533,Loyal Customers,0.015549631346832045,3664.27004050371,1412.06,8740.60008100742
10926,93,10,1718.3799999999999,171.838,394,2,4,4,244,At Risk,0.7999436580726274,103.07131707722353,1718.3799999999999,1924.522634154447
10927,15,22,6888.11,313.09590909090906,720,4,5,5,455,Champions,0.0007515881853339888,2002.650626201457,6888.11,10893.411252402913
10928,13,11,1884.73,171.3390909090909,464,4,4,4,444,Champions,0.01715886487768557,742.4787435600462,1884.73,3369.6874871200926
10929,490,1,76.49000000000001,76.49000000000001,490,1,1,1,111,Hibernating,0.9952815213297059,0.40870336071717256,76.49000000000001,77.30740672143435
10930,44,13,3315.29,255.0223076923077,668,3,4,4,344,Loyal Customers,0.010878235135147352,737.016360508446,3315.29,4789.322721016892
10931,9,12,4554.98,379.58166666666665,255,5,4,4,544,Champions,0.0008313213296702391,2765.6523582445584,4554.98,10086.284716489117
10932,142,7,1322.62,188.94571428571427,417,2,3,3,233,Need Attention,0.9840081750794961,3.514734462056123,1322.62,1329.6494689241122
10933,17,7,931.64,133.09142857142857,413,4,3,3,433,Loyal Customers,0.03930829041609811,498.0213853047893,931.64,1927.6827706095787
10934,429,1,15.16,15.16,429,1,1,1,111,Hibernating,0.9973495675247948,0.40870336071717256,15.16,15.977406721434345
10935,50,5,838.7299999999999,167.74599999999998,355,3,3,3,333,Loyal Customers,0.09366860476995115,437.5364339543877,838.7299999999999,1713.8028679087752
10936,13,22,7037.17,319.87136363636364,507,4,5,5,455,Champions,0.0007515881853339888,2861.3602317291106,7037.17,12759.890463458221
10937,2,125,78289.52,626.3161600000001,595,5,5,5,555,Champions,0.001353598753228636,23436.751135285725,78289.52,125163.02227057146
10938,11,6,1318.8,219.79999999999998,242,4,3,3,433,Loyal Customers,0.058815167788500614,755.9362954500532,1318.8,2830.672590900106
10939,349,1,396.76,396.76,349,1,1,2,112,Hibernating,0.9965732072313697,0.7051305259755917,396.76,398.1702610519512
10940,2,3,975.44,325.1466666666667,38,5,2,3,523,Potential Loyalists,0.023098005724964246,3985.4512380998094,975.44,8946.34247619962
10941,249,1,75.39999999999999,75.39999999999999,249,2,1,1,211,About to Sleep,0.9951600638398275,0.40870336071717256,75.39999999999999,76.21740672143433
10942,3,2,811.65,405.825,23,5,2,3,523,Potential Loyalists,0.024812046590452566,3836.894223236603,811.65,8485.438446473207
10943,30,2,1012.47,506.235,64,3,2,3,323,Potential Loyalists,0.024145715601499834,1142.2899532168453,1012.47,3297.049906433691
10944,478,1,524.23,524.23,478,1,1,2,112,Hibernating,0.9967129614998979,0.40870336071717256,524.23,525.0474067214344
10945,1,34,14140.01,415.8826470588235,648,5,5,5,555,Champions,0.0007515881853339888,4082.5307246215148,14140.01,22305.07144924303
10946,193,1,120.46000000000001,120.46000000000001,193,2,1,1,211,About to Sleep,0.9952959413658614,0.40870336071717256,120.46000000000001,121.27740672143435
10947,274,1,29.89,29.89,274,2,1,1,211,About to Sleep,0.9973495675247948,0.40870336071717256,29.89,30.707406721434346
10948,55,3,343.76,114.58666666666666,191,2,2,2,222,Need Attention,0.18547294361851027,474.7008977019293,343.76,1293.1617954038586
10949,11,40,15392.52,384.813,652,4,5,5,455,Champions,0.0007515881853339888,5187.774980821391,15392.52,25768.06996164278
10950,338,4,277.16999999999996,69.29249999999999,617,1,3,1,131,Hibernating,0.958448676127055,0.40870336071717256,277.16999999999996,277.9874067214343
10951,47,3,2072.1,690.6999999999999,214,3,2,4,324,Potential Loyalists,0.14636787854745853,421.49678553504594,2072.1,2915.093571070092
10952,578,1,219.09,219.09,578,1,1,1,111,Hibernating,0.9954266870848495,0.7051305259755917,219.09,220.50026105195118
10953,333,3,494.72,164.90666666666667,563,1,2,2,122,At Risk,0.9543939615213324,0.40870336071717256,494.72,495.53740672143437
10954,14,2,1569.94,784.97,35,4,2,3,423,Potential Loyalists,0.013950236327951258,3574.2704979756486,1569.94,8718.480995951297
10955,612,1,52.93,52.93,612,1,1,1,111,Hibernating,0.9954730068267081,0.40870336071717256,52.93,53.747406721434345
10956,11,21,8371.04,398.6209523809524,521,4,5,5,455,Champions,0.0007515881853339888,2596.828317757371,8371.04,13564.696635514743
10957,9,3,395.39,131.79666666666665,231,5,2,2,522,Potential Loyalists,0.17540239805123461,389.3161189467524,395.39,1174.0222378935048
10958,275,1,137.45000000000002,137.45000000000002,275,2,1,1,211,About to Sleep,0.9951556296365404,0.40870336071717256,137.45000000000002,138.26740672143436
10959,675,1,367.26,367.26,675,1,1,2,112,Hibernating,0.9979444619122403,0.40870336071717256,367.26,368.07740672143433
10960,30,6,1773.21,295.535,267,3,3,4,334,Loyal Customers,0.044666581230927316,762.929156311021,1773.21,3299.068312622042
10961,264,1,378.25,378.25,264,2,1,2,212,About to Sleep,0.9965732072313697,0.7051305259755917,378.25,379.6602610519512
10962,8,11,1504.07,136.73363636363635,672,5,4,3,543,Loyal Customers,0.012914900525020341,509.9321900266838,1504.07,2523.9343800533675
10963,2,4,1022.74,255.685,52,5,3,3,533,Loyal Customers,0.020114382386705407,3993.9019483881734,1022.74,9010.543896776348
10964,14,26,10089.14,388.0438461538461,709,4,5,5,455,Champions,0.0007515881853339888,2326.3505893075962,10089.14,14741.841178615192
10965,326,1,41.68,41.68,326,2,1,1,211,About to Sleep,0.9973495675247948,0.40870336071717256,41.68,42.497406721434345
10966,71,6,1308.06,218.01,508,2,3,3,233,Need Attention,0.11128538821201779,456.70087459639285,1308.06,2221.4617491927856
10967,685,1,29.31,29.31,685,1,1,1,111,Hibernating,0.9973495675247948,0.40870336071717256,29.31,30.127406721434344
10968,298,1,649.48,649.48,298,2,1,2,212,About to Sleep,0.9975915040100193,0.40870336071717256,649.48,650.2974067214344
10969,6,3,720.4100000000001,240.13666666666668,47,5,2,2,522,Potential Loyalists,0.03940283908355603,3455.786718451736,720.4100000000001,7631.983436903472
10970,4,64,41387.12,646.67375,666,5,5,5,555,Champions,0.0007515881853339888,11749.182063199089,41387.12,64885.48412639818
10971,22,1,73.62,73.62,22,3,1,1,311,Promising,0.3804140087126682,587.7389658588332,73.62,1249.0979317176666
10972,21,24,10418.56,434.1066666666666,670,3,5,5,355,Loyal Customers,0.0019423108409276151,2121.3726791415224,10418.56,14661.305358283043
10973,16,4,709.27,177.3175,83,4,3,2,432,Potential Loyalists,0.038443104729046725,1318.5026146895639,709.27,3346.2752293791277
10974,12,2,813.08,406.54,31,4,2,3,423,Potential Loyalists,0.025879733398189383,3843.8578275865625,813.08,8500.795655173126
10975,629,2,214.87,107.435,699,1,2,1,121,Hibernating,0.9862693172118446,0.40870336071717256,214.87,215.68740672143434
10976,48,7,1280.45,182.92142857142858,593,3,3,3,333,Loyal Customers,0.044321226300678605,421.11197911791095,1280.45,2122.673958235822
10977,163,3,603.71,201.23666666666668,301,2,2,2,222,Need Attention,0.9649179475622492,0.40870336071717256,603.71,604.5274067214344
10978,33,8,3185.84,398.23,272,3,4,4,344,Loyal Customers,0.0031983407687216562,1957.3955680322676,3185.84,7100.631136064536
10979,3,18,9473.01,526.2783333333333,345,5,5,5,555,Champions,0.0007515881853339888,4311.400436142338,9473.01,18095.810872284674
10980,347,1,124.69999999999999,124.69999999999999,347,1,1,1,111,Hibernating,0.9955260000069107,0.40870336071717256,124.69999999999999,125.51740672143433
10981,649,1,33.660000000000004,33.660000000000004,649,1,1,1,111,Hibernating,0.9945909709553769,0.7051305259755917,33.660000000000004,35.070261051951185
10982,3,11,3473.61,315.7827272727273,595,5,4,4,544,Champions,0.006247321465920292,504.00234130494334,3473.61,4481.614682609887
10983,75,6,1287.29,214.54833333333332,375,2,3,3,233,Need Attention,0.20265727952311463,500.4754930813867,1287.29,2288.2409861627734
10984,14,2,1623.51,811.755,41,4,2,4,424,Potential Loyalists,0.014467184561965087,2230.2823401015385,1623.51,6084.074680203077
10985,4,9,3679.5,408.8333333333333,190,5,4,4,544,Champions,0.0016934985985023524,2894.530019305335,3679.5,9468.56003861067
10986,60,8,2523.22,315.4025,601,2,4,4,244,At Risk,0.036879184039767726,539.4307497275385,2523.22,3602.0814994550765
10987,19,10,1519.76,151.976,503,4,4,3,443,Loyal Customers,0.013278615316913907,622.5768310290491,1519.76,2764.9136620580985
10988,708,1,2.89,2.89,708,1,1,1,111,Hibernating,0.9973495675247948,0.40870336071717256,2.89,3.7074067214343454
10989,426,1,93.47999999999999,93.47999999999999,426,1,1,1,111,Hibernating,0.9950644615453723,0.40870336071717256,93.47999999999999,94.29740672143433
10990,43,4,467.87,116.9675,257,3,3,2,332,Potential Loyalists,0.12268710758754794,445.39251566331177,467.87,1358.6550313266234
10991,51,6,1027.47,171.245,297,2,3,3,233,Need Attention,0.04776525549307941,692.8270970691999,1027.47,2413.1241941383996
10992,327,4,494.89,123.7225,496,2,3,2,232,Need Attention,0.982548119759927,0.40870336071717256,494.89,495.7074067214343
10993,573,1,463.02,463.02,573,1,1,2,112,Hibernating,0.997085693459062,0.40870336071717256,463.02,463.8374067214343
10994,699,1,87.14,87.14,699,1,1,1,111,Hibernating,0.9966965435662543,0.40870336071717256,87.14,87.95740672143434
10995,28,6,1569.5,261.5833333333333,302,3,3,3,333,Loyal Customers,0.03848450523041923,644.2335707055659,1569.5,2857.9671414111317
10996,715,1,509.9,509.9,715,1,1,2,112,Hibernating,0.9972211336396489,0.40870336071717256,509.9,510.7174067214343
10997,5,14,2621.04,187.21714285714285,628,5,4,4,544,Champions,0.007701896385273426,814.992812893187,2621.04,4251.025625786374
10998,6,2,267.73,133.865,34,5,2,1,521,Hibernating,0.1185473806379823,1080.8063300888807,267.73,2429.3426601777614
10999,15,1,221.35000000000002,221.35000000000002,15,4,1,1,411,New Customers,0.1536004249444966,678.1284138562883,221.35000000000002,1577.6068277125764
11000,648,2,226.46999999999997,113.23499999999999,682,1,2,1,121,Hibernating,0.9949584122434573,0.40870336071717256,226.46999999999997,227.2874067214343
11001,40,1,58.36,58.36,40,3,1,1,311,Promising,0.3008038643409587,577.8645995038661,58.36,1214.089199007732
11002,155,3,1399.37,466.45666666666665,282,2,2,3,223,Need Attention,0.9389039810336635,0.40870336071717256,1399.37,1400.1874067214342
11003,9,28,8955.25,319.83035714285717,674,5,5,5,555,Champions,0.0007515881853339888,2366.0437391483892,8955.25,13687.337478296778
11004,8,31,10790.75,348.08870967741933,588,5,5,5,555,Champions,0.0007515881853339888,3934.5071031181765,10790.75,18659.764206236352
11005,15,4,571.3099999999998,142.82749999999996,216,4,3,2,432,Potential Loyalists,0.13300888740372624,478.8115676845237,571.3099999999998,1528.9331353690472
11006,55,7,1222.71,174.67285714285714,492,2,3,3,233,Need Attention,0.03668251526075774,475.5148295087863,1222.71,2173.7396590175726
11007,40,6,223.47,37.245,405,3,3,1,331,Hibernating,0.1678860745892839,452.19023859180714,223.47,1127.8504771836142
11008,2,23,11334.56,492.8069565217391,403,5,5,5,555,Champions,0.0007515881853339888,4010.080431414386,11334.56,19354.72086282877
11009,7,46,29786.11,647.5241304347826,489,5,5,5,555,Champions,0.0007515881853339888,11704.717068074278,29786.11,53195.54413614856
11010,22,2,325.64,162.82,53,3,2,2,322,Potential Loyalists,0.056493234310045805,1061.4565497226993,325.64,2448.5530994453984
11011,12,26,9081.12,349.2738461538462,585,4,5,5,455,Champions,0.0007515881853339888,2847.083070769783,9081.12,14775.286141539567
11012,73,3,816.14,272.0466666666667,198,2,2,3,223,Need Attention,0.15535319557967847,461.92973985254315,816.14,1739.9994797050863
11013,186,4,745.35,186.3375,450,2,3,2,232,Need Attention,0.9523660213532399,0.40870336071717256,745.35,746.1674067214344
11014,552,1,358.94,358.94,552,1,1,2,112,Hibernating,0.997788141624341,0.40870336071717256,358.94,359.75740672143434
11015,294,1,1.8,1.8,294,2,1,1,211,About to Sleep,0.9973495675247948,0.40870336071717256,1.8,2.617406721434345
11016,224,1,100.12,100.12,224,2,1,1,211,About to Sleep,0.9970624797333376,0.40870336071717256,100.12,100.93740672143434
11017,1,13,3674.36,282.64307692307693,683,5,4,4,544,Champions,0.005591483314332779,731.5240349945882,3674.36,5137.4080699891765
11018,35,7,1451.49,207.3557142857143,341,3,3,3,333,Loyal Customers,0.01585984491367145,736.1260644864689,1451.49,2923.7421289729377
11019,2,2,351.17,175.585,51,5,2,2,522,Potential Loyalists,0.07093705617963261,810.7570861186116,351.17,1972.6841722372233
11020,24,9,3236.41,359.6011111111111,305,3,4,4,344,Loyal Customers,0.0022269248509213784,1724.1204064698356,3236.41,6684.650812939672
11021,159,3,958.4,319.46666666666664,313,2,2,3,223,Need Attention,0.8950275915755145,3.7829313497223063,958.4,965.9658626994446
11022,9,4,880.96,220.24,68,5,3,3,533,Loyal Customers,0.02426515976132522,3457.767635074756,880.96,7796.495270149512
11023,23,1,6.68,6.68,23,3,1,1,311,Promising,0.3185940372350215,593.6309456321737,6.68,1193.9418912643475
11024,10,12,5141.63,428.4691666666667,247,4,4,5,445,Champions,0.0011927671128027695,3205.131768981034,5141.63,11551.893537962067
11025,6,10,1662.93,166.293,485,5,4,4,544,Champions,0.007595607122928446,664.6508914795185,1662.93,2992.231782959037
11026,11,9,2190.6,243.39999999999998,424,4,4,4,444,Champions,0.006000481222244313,475.8658898234356,2190.6,3142.331779646871
11027,22,8,2405.15,300.64375,584,3,4,4,344,Loyal Customers,0.02399308018035565,478.57478687730793,2405.15,3362.299573754616
11028,6,15,3532.18,235.47866666666667,672,5,5,4,554,Champions,0.004137567946114063,628.5496688553587,3532.18,4789.279337710717
11029,14,5,799.0,159.8,305,4,3,3,433,Loyal Customers,0.09098479632585957,454.9652633907363,799.0,1708.9305267814725
11030,1,39,20112.19,515.6971794871795,594,5,5,5,555,Champions,0.0007515881853339888,6073.321425170476,20112.19,32258.83285034095
11031,216,4,459.15,114.7875,334,2,3,2,232,Need Attention,0.9858244355773275,0.40870336071717256,459.15,459.9674067214343
11032,393,1,21.83,21.83,393,1,1,1,111,Hibernating,0.9973495675247948,0.40870336071717256,21.83,22.647406721434344
11033,37,10,2455.02,245.502,651,3,4,4,344,Loyal Customers,0.012739419002304332,622.0799154694471,2455.02,3699.179830938894
11034,352,1,719.48,719.48,352,1,1,2,112,Hibernating,0.9977129614998979,0.40870336071717256,719.48,720.2974067214344
11035,28,13,3575.94,275.0723076923077,637,3,4,4,344,Loyal Customers,0.0045495246402617075,760.6338747324004,3575.94,5097.207749464801
11036,316,4,800.0799999999999,200.01999999999998,536,2,3,3,233,Need Attention,0.976681198400241,0.40870336071717256,800.0799999999999,800.8974067214343
11037,1,18,4166.37,231.465,691,5,5,4,554,Champions,0.005552360068911374,1002.2482302845222,4166.37,6170.866460569045
11038,15,16,1463.58,91.47375,539,4,5,3,453,Loyal Customers,0.01399487739784903,1087.534276030864,1463.58,3638.648552061728
11039,18,7,1043.8600000000001,149.12285714285716,509,4,3,3,433,Loyal Customers,0.023084928132821925,415.65737697703685,1043.8600000000001,1875.1747539540738
11040,33,13,4080.15,313.85769230769233,391,3,4,4,344,Loyal Customers,0.005784055421454275,2030.5329969034428,4080.15,8141.215993806885
11041,30,9,2229.67,247.7411111111111,421,3,4,4,344,Loyal Customers,0.012001380871595604,779.3748103473496,2229.67,3788.419620694699
11042,3,21,10281.15,489.5785714285714,716,5,5,5,555,Champions,0.0018790197016871086,1502.3120658307319,10281.15,13285.774131661463
11043,1,7,1334.81,190.68714285714285,515,5,4,3,543,Loyal Customers,0.03155198825464004,426.9991292939337,1334.81,2188.8082585878674
11044,12,3,1278.74,426.24666666666667,76,4,2,3,423,Potential Loyalists,0.019242969617657105,2123.232167447618,1278.74,5525.204334895236
11045,8,6,1532.38,255.39666666666668,241,5,3,3,533,Loyal Customers,0.018499063475349842,935.421701537425,1532.38,3403.22340307485
11046,7,38,26961.12,709.5031578947368,522,5,5,5,555,Champions,0.0007515881853339888,7342.478294254156,26961.12,41646.07658850831
11047,111,3,842.52,280.84,325,2,2,3,223,Need Attention,0.6769007854457462,82.24678637452853,842.52,1007.0135727490571
11048,24,9,1127.74,125.30444444444444,402,3,4,3,343,Loyal Customers,0.018060055647371218,719.4138763007014,1127.74,2566.567752601403
11049,38,7,812.28,116.03999999999999,342,3,4,3,343,Loyal Customers,0.15048665003665312,691.111019037901,812.28,2194.502038075802
11050,162,4,1389.63,347.4075,364,2,3,3,233,Need Attention,0.9469001033154326,0.40870336071717256,1389.63,1390.4474067214344
11051,47,3,1133.18,377.7266666666667,206,3,2,3,323,Potential Loyalists,0.13635427623116933,425.95865403473266,1133.18,1985.0973080694653
11052,58,4,1053.5600000000002,263.39000000000004,254,2,3,3,233,Need Attention,0.09225601366800383,492.34526999374737,1053.5600000000002,2038.250539987495
11053,6,3,1746.48,582.16,51,5,2,4,524,Potential Loyalists,0.010518440955083792,2911.0347985154244,1746.48,7568.549597030849
11054,523,1,51.28,51.28,523,1,1,1,111,Hibernating,0.9973495675247948,0.40870336071717256,51.28,52.097406721434346
11055,1,56,38409.45,685.8830357142857,352,5,5,5,555,Champions,0.001353598753228636,19373.484030197702,38409.45,77156.4180603954
11056,24,2,352.48,176.24,51,3,2,2,322,Potential Loyalists,0.048493637137293974,1055.2915291086642,352.48,2463.0630582173285
11057,167,4,518.21,129.5525,308,2,3,2,232,Need Attention,0.979041918487472,0.40870336071717256,518.21,519.0274067214344
11058,304,5,634.8,126.96,582,2,3,2,232,Need Attention,0.9746977547593707,0.40870336071717256,634.8,635.6174067214343
11059,231,2,590.11,295.055,304,2,2,2,222,Need Attention,0.9728831400629809,0.40870336071717256,590.11,590.9274067214344
11060,99,6,1420.22,236.70333333333335,394,2,3,3,233,Need Attention,0.7208415214785208,148.20221283641135,1420.22,1716.6244256728228
11061,71,6,853.97,142.32833333333335,480,2,3,3,233,Need Attention,0.1126264867254514,424.2530293878011,853.97,1702.4760587756023
11062,386,1,10.93,10.93,386,1,1,1,111,Hibernating,0.9973495675247948,0.40870336071717256,10.93,11.747406721434345
11063,5,32,21859.8,683.11875,468,5,5,5,555,Champions,0.0007515881853339888,6976.324627468076,21859.8,35812.44925493615
11064,13,2,223.10000000000002,111.55000000000001,29,4,2,1,421,Hibernating,0.11274814099861999,975.6739268632497,223.10000000000002,2174.4478537264995
11065,31,4,604.62,151.155,229,3,3,2,332,Potential Loyalists,0.1343200870180715,479.17543165504406,604.62,1562.9708633100881
11066,76,8,1820.3700000000001,227.54625000000001,371,2,4,4,244,At Risk,0.3936938014565893,481.43806635719216,1820.3700000000001,2783.2461327143847
11067,24,13,3508.96,269.92,231,3,4,4,344,Loyal Customers,0.0011834328353878742,3886.963746187491,3508.96,11282.887492374983
11068,70,8,1781.46,222.6825,543,2,4,4,244,At Risk,0.09144763707240416,528.1387455549682,1781.46,2837.7374911099364
11069,53,8,1725.8600000000001,215.73250000000002,671,2,4,4,244,At Risk,0.033659469480211646,444.27341179736015,1725.8600000000001,2614.4068235947207
11070,655,1,160.66,160.66,655,1,1,1,111,Hibernating,0.9605161911941785,0.7051305259755917,160.66,162.07026105195118
11071,13,3,608.23,202.74333333333334,85,4,2,2,422,Potential Loyalists,0.052619831978238454,1273.1434912938241,608.23,3154.5169825876483
11072,399,9,2216.2,246.2444444444444,725,1,4,4,144,Can't Lose Them,0.9380728269372705,7.226439829464859,2216.2,2230.6528796589296
11073,2,20,8081.11,404.0555,495,5,5,5,555,Champions,0.0007515881853339888,2550.5414771882097,8081.11,13182.19295437642
11074,27,34,11260.99,331.2055882352941,662,3,5,5,355,Loyal Customers,0.0008994247528262234,3891.961270130169,11260.99,19044.91254026034
11075,13,24,9115.6,379.81666666666666,577,4,5,5,455,Champions,0.0007515881853339888,2776.947800925837,9115.6,14669.495601851675
11076,20,3,1378.32,459.44,90,4,2,3,423,Potential Loyalists,0.03010007565205419,2071.0129772230443,1378.32,5520.345954446088
11077,16,22,7261.29,330.05863636363637,508,4,5,5,455,Champions,0.0007515881853339888,2546.906863073796,7261.29,12355.103726147592
11078,58,3,401.33,133.77666666666667,214,2,2,2,222,Need Attention,0.1505719472233743,421.84354007478055,401.33,1245.017080149561
11079,38,15,2498.7,166.57999999999998,670,3,5,4,354,Loyal Customers,0.006960350432304901,900.523436661893,2498.7,4299.746873323786
11080,31,5,1322.56,264.512,237,3,3,3,333,Loyal Customers,0.04542732440523142,681.0776865188295,1322.56,2684.715373037659
11081,433,7,1172.99,167.57,715,1,4,3,143,Can't Lose Them,0.9806166220936028,0.40870336071717256,1172.99,1173.8074067214343
11082,310,1,30.67,30.67,310,2,1,1,211,About to Sleep,0.9973495675247948,0.40870336071717256,30.67,31.487406721434347
